,onset,duration,run_number,trial_number,trial_sequence,saccade_direction,fixation_duration,post_stim_duration,spatial_jitter_x,spatial_jitter_y,trial_onset,trial_offset,check_fix_onset,fix_onset,fix_offset,s1_onset,s1_offset,s2_onset,s2_offset,s3_onset,s3_offset,fix_duration,s1_duration,s2_duration,s3_duration,miss_time_trial,blink_trial,no_saccade_trial,main_sac_trial,innacurate_sac_trial,early_sac_trial,late_sac_trial,sac_x_onset_trial,sac_x_offset_trial,sac_y_onset_trial,sac_y_offset_trial,sac_t_onset_trial,sac_t_offset_trial,sac_dur_trial,sac_vpeak_trial,sac_dist_trial,sac_amp_trial,sac_dist_ang_trial,sac_lat_trial,sac_amp_ang_trial,jitter_x_trial,jitter_y_trial,cor_sac_trial,cor_sac_x_onset_trial,cor_sac_x_offset_trial,cor_sac_y_onset_trial,cor_sac_y_offset_trial,cor_sac_t_onset_trial,cor_sac_t_offset_trial,cor_sac_dur_trial,cor_sac_vpeak_trial,cor_sac_dist_trial,cor_sac_amp_trial,cor_sac_dist_ang_trial,cor_sac_amp_ang_trial,time_independant_sac
360,14570.37144,2.0489121,3,81,3,2,10,6,2,1,14519768.0,14521817.0,0.0,14519776.0,14520808.0,14520158.0,14520158.0,0.0,0.0,0.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8657658230950394,2.9076869970312313,2.6584566829999834,0.6784602993072881,14520580.0,14520649.0,69.0,291.126194484614,5.167807804611893,5.560181829872723,0.39319384158575754,-228.0,0.4179714850839849,-2.0000000000000004,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
361,14572.99006,2.0489119,3,82,2,1,10,6,4,11,14522387.0,14524436.0,0.0,14522396.0,14523426.0,14522776.0,14522777.0,0.0,0.0,0.0,0.0,1030.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.713075620700517,-5.638835854956994,7.286525153274693,6.455757439837198,14523149.0,14523198.0,49.0,250.39213383116567,4.99532670393765,5.006409517331694,2.9745073187650095,-277.0,2.9580285956875487,-1.0000000000000002,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
362,14575.56872,1.8290787,3,83,1,1,9,2,11,9,14524965.0,14526794.0,0.0,14524974.0,14525785.0,14525335.0,14525335.0,0.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5684568473775893,-2.059611622897122,6.248065511477824,6.095758097347618,14525927.0,14525992.0,65.0,223.77213073975997,4.630573972408813,4.951334238743151,3.108695027711653,142.0,3.0975344093509847,2.5,1.5000000000000002,1.0,2.5684568473775893,-2.059611622897122,6.248065511477824,6.095758097347618,14525927.0,14525992.0,65.0,223.77213073975997,4.630573972408813,4.951334238743151,3.108695027711653,3.0975344093509847,1.0
363,14577.96754,2.0489325,3,84,1,2,10,6,11,7,14527364.0,14529413.0,0.0,14527373.0,14528404.0,14527754.0,14527754.0,0.0,0.0,0.0,0.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5303799938450324,8.058446820343697,5.0019139413215825,4.28191525634242,14528084.0,14528144.0,60.0,259.73667654284253,5.5747574785461955,6.221370026410212,0.1295151459119538,-320.0,0.17447881281842453,2.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
364,14580.36634,1.9089527,3,85,1,1,8,4,7,4,14529763.0,14531672.0,0.0,14529771.0,14530663.0,14530113.0,14530113.0,0.0,0.0,0.0,0.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8480753741341092,-3.464993671462218,3.9738388959426834,3.92191591385284,14530915.0,14530967.0,52.0,268.86113775153075,4.313381572287607,4.49751210836591,3.129554711829929,252.0,3.082294482558811,0.5000000000000001,-1.0000000000000002,1.0,0.8480753741341092,-3.464993671462218,3.9738388959426834,3.92191591385284,14530915.0,14530967.0,52.0,268.86113775153075,4.313381572287607,4.49751210836591,3.129554711829929,3.082294482558811,1.0
365,14582.80509,1.8990195,3,86,2,1,5,5,2,6,14532202.0,14534101.0,0.0,14532210.0,14533091.0,14532492.0,14532492.0,0.0,0.0,0.0,0.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.934996465881497,-6.441911311279907,4.9534524913710625,4.129607842212214,14533123.0,14533192.0,69.0,253.67911488817631,4.581593765232819,4.874910258184795,2.9607930802858218,32.0,2.944336350109991,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
366,14585.28383,2.0089314,3,87,1,1,8,6,6,2,14534679.0,14536690.0,0.0,14534690.0,14535681.0,14535031.0,14535031.0,0.0,0.0,0.0,0.0,991.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3946146638828092,-4.51037637753773,3.163840375341125,3.139609650365865,14535867.0,14535927.0,60.0,322.6485093094981,4.905050891117091,5.130324627090954,3.136652679659818,186.0,3.103124131976152,0.0,-2.0000000000000004,1.0,0.3946146638828092,-4.51037637753773,3.163840375341125,3.139609650365865,14535867.0,14535927.0,60.0,322.6485093094981,4.905050891117091,5.130324627090954,3.136652679659818,3.103124131976152,1.0
367,14587.9025,1.8490244,3,88,6,2,7,2,3,8,14537299.0,14539148.0,0.0,14537308.0,14538139.0,14537629.0,14537629.0,14537659.0,14537659.0,14537689.0,14537689.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2669207629921801,4.479222588283829,6.036912050979127,3.032302154046856,14538481.0,14538587.0,106.0,200.5582101858773,6.484276678717282,7.132464923727791,0.4817927042626736,342.0,0.4504076620499979,-1.5000000000000002,1.0000000000000002,1.0,-1.2669207629921801,4.479222588283829,6.036912050979127,3.032302154046856,14538481.0,14538587.0,106.0,200.5582101858773,6.484276678717282,7.132464923727791,0.4817927042626736,0.4504076620499979,1.0
368,14590.38124,1.8889986,3,89,6,2,9,2,4,1,14539778.0,14541667.0,0.0,14539786.0,14540657.0,14540148.0,14540148.0,14540178.0,14540178.0,14540208.0,14540208.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5676912708489539,4.088069456540335,2.800379500712221,2.059611622897122,14540603.0,14540784.0,181.0,263.4892000171458,4.714323387242662,7.939414666609222,0.15778521803367287,-54.0,0.29279313378094196,-1.0000000000000002,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
369,14592.6201,1.7693242,3,90,2,1,6,2,9,9,14542017.0,14543786.0,0.0,14542025.0,14542777.0,14542327.0,14542327.0,0.0,0.0,0.0,0.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1461499263801946,-3.658839471264301,6.507680421927041,5.964219876053347,14542684.0,14542741.0,57.0,283.31629665921884,5.830373167447032,6.069191276835802,3.0482451787942035,-93.0,3.033013907724793,1.5000000000000002,1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
370,14595.03883,1.9289994,3,91,1,2,4,6,10,11,14544436.0,14546365.0,0.0,14544444.0,14545355.0,14544705.0,14544705.0,0.0,0.0,0.0,0.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3746110475755025,7.033833307104123,7.334986603225213,7.189602253373652,14545493.0,14545540.0,47.0,307.54327266673266,4.6614899627553354,5.311808761470429,0.0311934447862415,138.0,-0.05737820228001403,2.0000000000000004,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
371,14597.49758,1.8889806,3,92,3,1,7,4,8,7,14546895.0,14548784.0,0.0,14546903.0,14547774.0,14547225.0,14547225.0,0.0,0.0,0.0,0.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2703822951315038,-4.4896071847017955,5.223451998238247,3.451147542904925,14547541.0,14547614.0,73.0,208.34874115716383,6.026486695429155,6.15414563911267,2.8430937220036143,-233.0,2.786574434435933,1.0000000000000002,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
372,14599.89639,1.6890691,3,93,1,2,2,2,7,3,14549293.0,14550983.0,0.0,14549301.0,14549973.0,14549523.0,14549523.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7719216670690039,5.462297715851526,3.461532139322894,3.3230708537499787,14549903.0,14549950.0,47.0,250.9425118086418,4.692419312742121,4.961969585090098,0.029511724551443904,-70.0,0.08731246081028231,0.5000000000000001,-1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
373,14601.92582,1.8285177,3,94,3,2,9,2,10,4,14551321.0,14553151.0,0.0,14551332.0,14552141.0,14551692.0,14551692.0,0.0,0.0,0.0,0.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3815341118541498,8.32152326293224,4.088069456540339,2.547687654541651,14552302.0,14552401.0,99.0,222.73673494916673,6.136468627056946,6.373341540552365,0.2537347671600658,161.0,0.2750170685872745,2.0000000000000004,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
374,14604.10423,1.7590419,3,95,4,2,3,3,10,3,14553501.0,14555260.0,0.0,14553509.0,14554251.0,14553751.0,14553751.0,0.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1392268621015473,7.636139899346301,3.41999375365102,1.903842676627592,14554192.0,14554313.0,121.0,193.931632290858,5.702172132388732,6.516902185422319,0.2691271344032865,-59.0,0.27873742345985564,2.0000000000000004,-1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
375,14606.21352,1.7689191,3,96,1,1,6,2,9,6,14555610.0,14557379.0,0.0,14555618.0,14556369.0,14555919.0,14555919.0,0.0,0.0,0.0,0.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8865350159309775,-1.8969196123489445,5.136913694755174,5.053836923411426,14556595.0,14556640.0,45.0,237.82906300073114,3.7843666146648194,4.131249785021402,3.11963826757372,226.0,-3.0652706048447778,1.5000000000000002,0.0,1.0,3.523839717830705,3.091148200415343,5.749604883415328,5.669989644210902,14557219.0,14557239.0,20.0,40.43807747121232,0.4399551517561608,0.4241330450875635,2.9596279676306065,-2.8688983170441236,1.0
376,14608.33208,1.8290306,3,97,7,1,6,2,11,9,14557729.0,14559558.0,0.0,14557737.0,14558549.0,14558039.0,14558039.0,14558069.0,14558069.0,14558099.0,14558099.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.7103796650898246,-1.6061509126458222,6.396911393468709,6.085373500929649,14558787.0,14558863.0,76.0,167.7692814565526,4.327758321234507,4.354344644070871,3.069544363774769,238.0,2.9633745334542936,2.5,1.5000000000000002,1.0,-1.5992278483671787,-1.280766891549471,6.085373500929649,6.483449696951782,14558865.0,14558885.0,20.0,55.97035701594727,0.5097862678188787,0.49041494040600003,-0.8960553845713416,0.8453263185186498,1.0
377,14610.82081,1.8293597,3,98,5,1,4,4,5,2,14560216.0,14562047.0,0.0,14560227.0,14561037.0,14560487.0,14560487.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4880760316445289,-5.846527783316368,3.025379089768209,1.4815357556301991,14561080.0,14561159.0,79.0,313.0114349035893,5.576419766782032,6.031073846946145,2.8610760814361584,43.0,2.8445284412487504,-0.5000000000000001,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
378,14613.17959,1.978965,3,99,7,1,6,5,1,2,14562576.0,14564555.0,0.0,14562585.0,14563546.0,14562886.0,14562886.0,14562916.0,14562916.0,14562946.0,14562946.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.059611622897122,-7.244986767602817,3.0149944933502417,1.879611951652332,14563277.0,14563368.0,91.0,246.56448584541323,5.308220879666181,5.441622106890199,2.926035877608652,-269.0,2.9300994625600296,-2.5,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
379,14615.66832,1.909019,3,100,1,2,3,6,7,10,14565065.0,14566974.0,0.0,14565073.0,14565965.0,14565315.0,14565315.0,0.0,0.0,0.0,0.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7234602171184842,5.496913037244755,6.988833389292923,6.469603568394489,14565598.0,14565664.0,66.0,223.9386577536111,4.801609254498087,5.185150995256535,0.10834849189482422,-367.0,0.1413305894079561,0.5000000000000001,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
380,14618.12709,1.7590743,3,101,5,2,3,3,9,10,14567524.0,14569283.0,0.0,14567532.0,14568274.0,14567774.0,14567774.0,0.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7169199411041565,7.411140310290314,6.708449286007769,4.956914023510384,14568308.0,14568369.0,61.0,339.00097140168117,5.957518056088988,6.188000645726056,0.29841349436138853,34.0,0.3180357298078471,1.5000000000000002,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
381,14620.23596,1.8590313,3,102,1,1,3,5,10,6,14569632.0,14571491.0,0.0,14569641.0,14570482.0,14569882.0,14569882.0,0.0,0.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5092280127447828,-0.6092296565208302,4.846144995052052,5.161144419730436,14571392.0,14571429.0,37.0,163.37083045969692,2.1417487093536454,2.4012281935453363,-2.993981375466432,910.0,-2.9925601441450653,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
382,14622.44487,2.0090227,3,103,2,2,8,6,4,4,14571841.0,14573851.0,0.0,14571850.0,14572840.0,14572191.0,14572191.0,0.0,0.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7407678778150986,3.966915831664034,4.184992356441379,3.679608664100237,14572874.0,14572922.0,48.0,243.18272700241286,4.734733211594881,5.064406068419513,0.10694336774973695,34.0,0.13368070977520388,-1.0000000000000002,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
383,14624.95353,1.7890736,3,104,5,2,7,2,8,1,14574349.0,14576139.0,0.0,14574360.0,14575129.0,14574680.0,14574680.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.540381801998688,7.193063785512973,2.492303140312484,-1.9938425122499879,14574979.0,14575221.0,242.0,138.13036187516306,7.216530774738797,9.66879789540083,0.6708455390487189,-150.0,0.5370425867238998,1.0000000000000002,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
384,14627.27239,1.7790731,3,105,7,2,6,1,11,10,14576669.0,14578448.0,0.0,14576677.0,14577439.0,14576979.0,14576979.0,14577009.0,14577009.0,14577039.0,14577039.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5649953152382614,7.622293770789015,6.725756946704384,5.926143022520795,14577296.0,14577358.0,62.0,309.807126469398,5.120122078257931,5.4591270149049285,0.156812758463495,-143.0,0.1675462543904536,2.5,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
385,14629.54121,1.6591556,3,106,4,1,3,1,6,6,14578938.0,14580597.0,0.0,14578946.0,14579587.0,14579188.0,14579188.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16961507482682103,-4.9534524913710625,5.0019139413215825,2.8973024006132624,14579769.0,14579864.0,95.0,281.5290805625149,5.538520653126731,6.11647243826816,2.75180149222399,182.0,2.778847704714077,0.0,0.0,1.0,0.16961507482682103,-4.9534524913710625,5.0019139413215825,2.8973024006132624,14579769.0,14579864.0,95.0,281.5290805625149,5.538520653126731,6.11647243826816,2.75180149222399,2.778847704714077,1.0
386,14631.75008,2.0589274,3,107,6,1,10,5,9,10,14581147.0,14583206.0,0.0,14581155.0,14582196.0,14581536.0,14581536.0,14581566.0,14581566.0,14581596.0,14581596.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.630381637621084,-2.7449949864830536,6.836525975162717,6.968064196456987,14582232.0,14582284.0,52.0,268.5589059235604,4.377353413470082,4.457798935087448,-3.1115384146245213,36.0,-3.0646420951788036,1.5000000000000002,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
387,14634.23886,1.689075,3,108,2,2,2,2,7,11,14583635.0,14585324.0,0.0,14583644.0,14584315.0,14583866.0,14583866.0,0.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7896121160299379,3.804223821115864,7.594601513674429,7.002679517850216,14585016.0,14585078.0,62.0,174.76452704064414,2.099769504352738,2.344346759511851,0.2857723459947288,701.0,0.3717322672076753,0.5000000000000001,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388,14636.46769,1.8190677,3,109,3,1,11,1,10,4,14585863.0,14587684.0,0.0,14585875.0,14586674.0,14586274.0,14586275.0,0.0,0.0,0.0,0.0,799.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.253457422699201,-2.9388407862851365,3.818069949673153,2.8038410328515444,14586785.0,14586845.0,60.0,265.05847159768206,5.290427297179226,5.601802926190326,2.948688273603237,111.0,2.923593948902352,2.0000000000000004,-1.0000000000000002,1.0,2.253457422699201,-2.9388407862851365,3.818069949673153,2.8038410328515444,14586785.0,14586845.0,60.0,265.05847159768206,5.290427297179226,5.601802926190326,2.948688273603237,2.923593948902352,1.0
389,14638.81651,1.7890906,3,110,3,1,2,4,7,3,14588213.0,14590002.0,0.0,14588221.0,14588993.0,14588443.0,14588443.0,0.0,0.0,0.0,0.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6992294921432263,-4.742299030872365,3.665762535542944,2.9630715112603982,14588886.0,14588929.0,43.0,279.46855508781266,5.486711888043648,5.491718284434748,3.013168505510348,-107.0,3.006292044579665,0.5000000000000001,-1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
390,14640.95543,1.9189818,3,111,4,1,11,3,5,2,14590352.0,14592271.0,0.0,14590360.0,14591262.0,14590762.0,14590762.0,0.0,0.0,0.0,0.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2423072497526026,-4.749222095151013,3.5273012499700287,2.000765576528633,14591228.0,14591288.0,60.0,277.8590868076964,4.758423329839595,4.815170375947014,2.815011218899175,-34.0,2.777773645895164,-0.5000000000000001,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
391,14643.42417,1.9289574,3,112,6,2,6,4,1,7,14592821.0,14594750.0,0.0,14592829.0,14593740.0,14593131.0,14593131.0,14593161.0,14593161.0,14593191.0,14593191.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.277688147674463,2.817687161408839,5.517682230080693,4.261146063506484,14593622.0,14593689.0,67.0,285.17110297299166,5.248021787142728,5.521873999549321,0.24177918596231532,-118.0,0.27098040625935005,-2.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,14645.95285,1.9889983,3,113,6,1,9,4,9,7,14595350.0,14597339.0,0.0,14595358.0,14596329.0,14595719.0,14595720.0,14595749.0,14595749.0,14595779.0,14595779.0,971.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6580738947356657,-2.526918461705713,5.521143762220016,4.018838813753881,14596468.0,14596546.0,78.0,295.56656125396796,4.446468394316843,4.742765177801478,2.796945337971767,139.0,2.791449823217875,1.5000000000000002,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
393,14648.54152,1.7694105,3,114,7,2,3,2,2,11,14597936.0,14599708.0,0.0,14597948.0,14598698.0,14598188.0,14598188.0,14598218.0,14598218.0,14598248.0,14598248.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8311505017018104,3.7107624533541443,7.04421790352209,6.324219218542928,14598901.0,14598945.0,44.0,227.79727915148692,5.588487926782051,5.573827799411876,0.1291951534303919,203.0,0.12327657869614089,-2.0000000000000004,2.5,1.0,-1.8311505017018104,3.7107624533541443,7.04421790352209,6.324219218542928,14598901.0,14598945.0,44.0,227.79727915148692,5.588487926782051,5.573827799411876,0.1291951534303919,0.12327657869614089,1.0
394,14650.7904,1.9489494,3,115,7,1,2,6,1,5,14600185.0,14602136.0,0.0,14600196.0,14601127.0,14600416.0,14600417.0,14600446.0,14600446.0,14600476.0,14600476.0,931.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.412687901108059,-6.4730651005338125,4.818452737937468,4.38922275266143,14601141.0,14601181.0,40.0,298.31387666656366,4.08300151627165,4.1467970347577845,3.036271960728492,14.0,3.0337009120915233,-2.5,-0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,14653.24914,1.9689893,3,116,6,1,8,4,9,5,14602646.0,14604615.0,0.0,14602654.0,14603605.0,14602995.0,14602995.0,14603025.0,14603025.0,14603055.0,14603055.0,951.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6788430875716038,-2.8142256292695116,4.648837663110648,3.5826857641991956,14603943.0,14604004.0,61.0,245.37165787108944,4.617829183264444,4.780852103339496,2.9086134145126903,338.0,2.8823894494000633,1.5000000000000002,-0.5000000000000001,1.0,1.6788430875716038,-2.8142256292695116,4.648837663110648,3.5826857641991956,14603943.0,14604004.0,61.0,245.37165787108944,4.617829183264444,4.780852103339496,2.9086134145126903,2.8823894494000633,1.0
396,14655.56798,1.8691065,3,117,4,2,1,6,8,9,14604965.0,14606834.0,0.0,14604973.0,14605824.0,14605175.0,14605175.0,0.0,0.0,0.0,0.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1976901202057222,6.144219547298137,6.3553730077968345,3.23999408240623,14605758.0,14605948.0,190.0,231.9484842255449,5.845830926554337,10.536679239495873,0.5620514733597721,-66.0,0.37715109443760825,1.0000000000000002,1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
397,14657.95676,1.928992,3,118,4,1,9,4,10,9,14607352.0,14609282.0,0.0,14607363.0,14608273.0,14607723.0,14607723.0,0.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.384995643993477,-3.156917311062481,6.535372679041625,4.62806847027471,14608127.0,14608262.0,135.0,292.5967411813292,5.8609392204831,6.434362571183822,2.810130039977844,-146.0,2.7641831696737866,2.0000000000000004,1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
398,14660.42547,1.9089727,3,119,2,1,8,4,11,6,14609820.0,14611731.0,0.0,14609832.0,14610721.0,14610171.0,14610172.0,0.0,0.0,0.0,0.0,889.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7034566008111773,-2.447303222501288,5.078067648386686,3.6865317283788825,14610604.0,14610678.0,74.0,248.4652522833559,5.335419287565114,5.368844159407457,2.8777304940506783,-117.0,2.8794120589829615,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
399,14662.84427,1.9689085,3,120,2,2,6,6,1,8,14612241.0,14614210.0,0.0,14612249.0,14613200.0,14612550.0,14612551.0,0.0,0.0,0.0,0.0,951.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.4646108831979023,3.3438400465859126,5.93306608679944,5.0365292627148115,14612838.0,14612903.0,65.0,315.6095680676455,5.877234084213953,6.484855041273577,0.15314189507583045,-362.0,0.17436298442316575,-2.5,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
400,14665.16309,1.8190456,3,121,4,1,6,3,5,4,14614559.0,14616379.0,0.0,14614568.0,14615369.0,14614869.0,14614869.0,0.0,0.0,0.0,0.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5296144173164012,-3.6449933427070063,4.316530577735649,2.0215347693645693,14615595.0,14615659.0,64.0,295.5198241958788,3.8694433203251273,4.2453698403459805,2.5066796320948272,226.0,2.55291162409475,-0.5000000000000001,-1.0000000000000002,1.0,1.2080747166236894,0.6196142529387973,2.3503803226002447,3.3819169001184672,14616294.0,14616357.0,63.0,80.49251133110499,1.1875830194467445,1.293562101853384,-2.089219375368444,-2.113510453602643,1.0
401,14667.54187,1.8489927,3,122,3,2,10,2,1,11,14616937.0,14618787.0,0.0,14616948.0,14617777.0,14617328.0,14617328.0,0.0,0.0,0.0,0.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.8488409506627406,1.9107657409062393,7.3488327317825055,6.518065018345011,14617930.0,14618002.0,72.0,279.8095603117097,4.831566086903746,5.045322918024121,0.17280459379218868,153.0,0.19470450068393427,-2.5,2.5,1.0,2.4403801582226405,2.426534029665346,6.348449943518188,5.801527865505172,14618130.0,14618151.0,21.0,55.31836908244392,0.5470973173888722,0.5512863514714484,1.5961073759377506,1.696708952480695,1.0
